datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
2023-03-06,12.6,7.8,9.5,12.6,6.0,9.0,6.4,81.1,4.295,100.0,12.5,rain,0.0,0.0,14.4,11.7,325.9,1012.3,69.9,9.6,93.0,8.1,5,10.0,2023-03-06T07:31:19,2023-03-06T19:00:28,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2023-03-07,14.9,8.2,11.8,14.9,7.6,11.3,7.6,76.5,0.088,100.0,8.33,rain,0.0,0.0,32.4,15.0,214.9,1012.1,58.1,11.2,123.0,10.6,5,10.0,2023-03-07T07:29:43,2023-03-07T19:01:36,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2023-03-08,15.6,11.3,12.7,15.6,11.3,12.7,9.4,80.8,1.775,100.0,8.33,rain,0.0,0.0,34.6,18.4,218.6,1011.5,80.1,11.4,95.6,8.2,5,10.0,2023-03-08T07:28:06,2023-03-08T19:02:43,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2023-03-09,16.5,11.1,13.4,16.5,11.1,13.4,9.4,77.2,0.168,100.0,4.17,rain,0.0,0.0,36.0,19.3,240.0,1010.9,60.7,11.6,139.8,12.0,6,10.0,2023-03-09T07:26:29,2023-03-09T19:03:50,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"D8508,LTBA,17063099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2023-03-10,17.9,12.1,14.5,17.9,12.1,14.5,9.6,72.5,0.0,0.0,0.0,,0.0,0.0,42.5,25.5,229.2,1009.6,60.9,11.4,148.0,12.9,6,10.0,2023-03-10T07:24:52,2023-03-10T19:04:57,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D8508,LTBA,17063099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2023-03-11,16.5,12.2,14.2,16.5,12.2,14.2,9.8,75.2,0.946,100.0,4.17,rain,0.0,0.0,64.8,26.3,213.0,1001.0,77.7,11.3,128.8,11.2,7,10.0,2023-03-11T07:23:14,2023-03-11T19:06:04,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"D8508,LTBA,17063099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2023-03-12,12.4,7.9,9.7,12.4,3.9,7.7,5.2,73.9,3.548,100.0,12.5,rain,0.0,0.0,45.0,29.4,21.0,1008.4,87.8,11.5,43.8,3.8,2,10.0,2023-03-12T07:21:36,2023-03-12T19:07:10,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D8508,LTBA,17063099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2023-03-13,8.9,6.8,7.8,5.2,2.9,4.1,1.8,66.3,0.044,100.0,8.33,rain,0.0,0.0,49.3,30.9,55.1,1019.0,79.7,11.5,67.3,6.0,3,10.0,2023-03-13T07:19:58,2023-03-13T19:08:17,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2023-03-14,10.3,5.8,7.9,10.3,2.6,5.6,1.2,63.0,0.024,100.0,4.17,rain,0.0,0.0,28.8,20.3,54.8,1016.8,42.4,11.5,134.0,11.5,6,10.0,2023-03-14T07:18:19,2023-03-14T19:09:23,0.74,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2023-03-15,16.1,4.8,10.0,16.1,4.2,9.9,3.8,66.7,0.0,0.0,0.0,,0.0,0.0,18.1,8.7,287.5,1007.2,28.8,11.5,198.7,17.3,7,10.0,2023-03-15T07:16:40,2023-03-15T19:10:29,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2023-03-16,12.5,9.1,11.0,12.5,6.0,10.5,7.9,81.7,0.301,100.0,12.5,rain,0.0,0.0,32.4,23.3,47.7,1007.2,88.0,10.5,89.0,7.6,5,10.0,2023-03-16T07:15:01,2023-03-16T19:11:34,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"D8508,LTBA,17063099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2023-03-17,9.1,7.0,7.7,6.0,3.3,4.2,6.1,89.4,5.877,100.0,12.5,rain,0.0,0.0,47.9,26.8,16.9,1016.3,89.6,9.5,14.9,1.2,1,10.0,2023-03-17T07:13:21,2023-03-17T19:12:40,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D8508,LTBA,17063099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2023-03-18,8.1,7.0,7.3,5.5,3.6,4.3,5.7,89.7,4.825,100.0,12.5,rain,0.0,0.0,36.0,24.3,6.7,1018.8,91.1,9.5,25.3,2.2,1,10.0,2023-03-18T07:11:41,2023-03-18T19:13:45,0.88,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"D8508,LTBA,17063099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2023-03-19,9.1,8.0,8.7,7.0,4.9,6.0,7.7,93.4,1.972,100.0,8.33,rain,0.0,0.0,33.8,21.4,12.2,1019.2,96.5,7.2,15.8,1.4,1,10.0,2023-03-19T07:10:01,2023-03-19T19:14:50,0.92,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"D8508,LTBA,17063099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2023-03-20,11.9,6.3,9.5,11.9,4.9,8.9,6.5,81.6,0.724,100.0,8.33,rain,0.0,0.0,16.2,15.0,58.9,1019.9,49.2,11.1,121.0,10.3,6,10.0,2023-03-20T07:08:21,2023-03-20T19:15:55,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"D8508,LTBA,17063099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2023-03-21,14.4,6.8,10.7,14.4,6.8,10.7,6.5,76.3,0.0,0.0,0.0,,0.0,0.0,26.3,22.9,41.7,1014.8,31.8,10.6,194.0,16.9,7,10.0,2023-03-21T07:06:41,2023-03-21T19:17:00,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2023-03-22,11.1,8.9,9.6,11.1,4.9,7.6,7.2,85.5,0.808,100.0,4.17,rain,0.0,0.0,40.3,34.2,36.0,1012.9,86.2,10.2,42.1,3.7,2,10.0,2023-03-22T07:05:00,2023-03-22T19:18:05,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"D8508,LTBA,17063099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2023-03-23,11.5,8.1,9.7,11.5,6.1,8.5,7.3,85.4,1.329,100.0,8.33,rain,0.0,0.0,24.8,15.9,36.3,1016.6,83.6,11.4,47.1,4.0,2,10.0,2023-03-23T07:03:20,2023-03-23T19:19:09,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"D8508,LTBA,17063099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2023-03-24,13.3,6.2,9.9,13.3,4.2,9.2,6.7,81.2,0.0,0.0,0.0,,0.0,0.0,18.7,14.6,15.3,1017.5,32.2,11.4,210.0,18.1,8,10.0,2023-03-24T07:01:40,2023-03-24T19:20:13,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D8508,LTBA,17063099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2023-03-25,12.5,6.8,9.8,12.5,6.6,9.7,7.5,85.8,0.0,0.0,0.0,,0.0,0.0,17.0,10.1,323.5,1012.1,18.2,8.7,205.7,17.7,8,10.0,2023-03-25T06:59:59,2023-03-25T19:21:18,0.12,Clear,Clear conditions throughout the day.,clear-day,"D8508,LTBA,17063099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2023-03-26,14.2,8.9,11.4,14.2,8.3,11.3,9.4,87.7,2.285,100.0,8.33,rain,0.0,0.0,15.8,12.1,94.6,1009.9,53.9,7.9,40.9,3.5,2,10.0,2023-03-26T06:58:19,2023-03-26T19:22:22,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D8508,LTBA,17063099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2023-03-27,20.7,8.6,14.9,20.7,7.2,14.9,7.9,65.7,1.733,100.0,4.17,rain,0.0,0.0,34.9,27.4,175.9,1005.6,18.5,11.2,215.8,18.8,8,10.0,2023-03-27T06:56:39,2023-03-27T19:23:26,0.18,Rain,Clear conditions throughout the day with morning rain.,rain,"D8508,LTBA,17063099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2023-03-28,15.4,6.0,9.3,15.4,3.2,8.1,7.2,87.2,25.735,100.0,12.5,rain,0.0,0.6,60.3,36.5,281.0,1005.7,89.3,8.1,45.5,3.9,2,10.0,2023-03-28T06:54:59,2023-03-28T19:24:30,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D8508,LTBA,17063099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2023-03-29,7.0,3.0,4.8,5.0,-0.8,2.1,2.0,81.9,18.487,100.0,12.5,"rain,snow",0.0,0.4,50.0,29.5,356.2,1019.1,83.0,11.2,85.5,7.4,4,10.0,2023-03-29T06:53:19,2023-03-29T19:25:34,0.25,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2023-03-30,8.8,2.7,6.1,7.3,1.1,4.6,-2.0,59.0,1.216,100.0,4.17,rain,0.0,0.0,32.4,16.5,21.6,1023.5,26.2,11.6,147.3,12.8,5,10.0,2023-03-30T06:51:39,2023-03-30T19:26:38,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"D8508,LTBA,17063099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2023-03-31,13.6,6.2,9.9,13.6,4.1,9.0,1.1,54.8,0.0,0.0,0.0,rain,0.0,0.0,37.8,16.6,187.1,1016.8,51.5,11.6,143.6,12.5,5,10.0,2023-03-31T06:49:59,2023-03-31T19:27:42,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D8508,LTBA,17063099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2023-04-01,19.4,10.7,14.9,19.4,10.7,14.9,8.0,63.8,0.049,100.0,4.17,rain,0.0,0.0,37.4,22.1,221.3,1008.1,46.7,11.6,219.0,18.7,8,10.0,2023-04-01T06:48:20,2023-04-01T19:28:46,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"D8508,LTBA,17063099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2023-04-02,16.9,12.1,14.1,16.9,12.1,14.1,10.2,78.1,3.331,100.0,12.5,rain,0.0,0.0,46.4,22.4,231.4,1008.1,84.8,11.2,107.2,9.1,6,10.0,2023-04-02T06:46:41,2023-04-02T19:29:50,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D8508,LTBA,17063099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2023-04-03,18.0,12.1,14.5,18.0,12.1,14.5,11.3,82.2,6.36,100.0,12.5,rain,0.0,0.0,36.7,24.7,65.6,1009.4,80.0,10.6,141.2,12.2,6,10.0,2023-04-03T06:45:02,2023-04-03T19:30:53,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"D8508,LTBA,17063099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2023-04-04,14.9,11.2,12.8,14.9,11.2,12.8,10.0,83.8,0.845,100.0,8.33,rain,0.0,0.0,31.7,17.5,343.0,1003.7,74.2,10.3,73.2,6.5,2,10.0,2023-04-04T06:43:23,2023-04-04T19:31:57,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D8508,LTBA,17063099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2023-04-05,12.1,6.7,8.4,12.1,3.6,6.3,6.2,86.1,8.339,100.0,12.5,rain,0.0,0.0,43.9,29.0,17.3,1010.6,85.1,10.4,47.0,4.1,2,10.0,2023-04-05T06:41:45,2023-04-05T19:33:01,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D8508,LTBA,17063099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2023-04-06,13.7,8.0,10.1,13.7,6.1,9.6,6.7,79.8,1.194,100.0,8.33,rain,0.0,0.0,25.6,15.0,35.8,1012.0,77.9,11.0,171.8,14.9,9,10.0,2023-04-06T06:40:07,2023-04-06T19:34:04,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D8508,LTBA,17063099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2023-04-07,11.0,8.0,9.5,11.0,5.4,7.7,6.3,80.9,5.806,100.0,8.33,rain,0.0,0.0,31.7,19.9,45.8,1015.4,72.5,11.5,46.7,4.1,2,10.0,2023-04-07T06:38:30,2023-04-07T19:35:08,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"D8508,LTBA,17063099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2023-04-08,14.2,6.7,10.1,14.2,4.4,9.0,6.0,76.2,0.0,0.0,0.0,,0.0,0.0,34.6,23.6,56.9,1019.6,39.7,11.5,212.7,18.5,8,10.0,2023-04-08T06:36:53,2023-04-08T19:36:12,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D8508,LTBA,17063099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2023-04-09,13.1,9.1,10.7,13.1,6.4,9.3,7.0,77.9,0.018,100.0,4.17,rain,0.0,0.0,43.6,28.7,52.1,1018.9,63.2,11.6,79.0,6.8,3,10.0,2023-04-09T06:35:16,2023-04-09T19:37:15,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"D8508,LTBA,17063099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2023-04-10,10.0,9.0,9.7,10.0,6.2,7.3,7.7,87.6,6.17,100.0,8.33,rain,0.0,0.0,38.5,28.9,30.7,1012.5,83.8,9.2,24.7,2.4,1,10.0,2023-04-10T06:33:40,2023-04-10T19:38:19,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2023-04-11,11.2,9.0,9.7,11.2,6.3,8.0,8.0,89.3,5.996,100.0,8.33,rain,0.0,0.0,45.4,33.8,284.3,1006.9,88.5,10.5,58.5,5.0,2,10.0,2023-04-11T06:32:05,2023-04-11T19:39:23,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,VRKZ7,LTFJ"
2023-04-12,11.5,9.1,10.3,11.5,6.0,9.0,8.7,90.1,15.007,100.0,12.5,rain,0.0,0.0,51.1,31.5,259.0,1004.3,89.7,9.0,38.1,3.3,2,10.0,2023-04-12T06:30:30,2023-04-12T19:40:27,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D8508,LTBA,17063099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2023-04-13,17.4,10.1,13.2,17.4,10.1,13.2,8.3,73.9,4.651,100.0,4.17,rain,0.0,0.0,25.2,12.9,240.9,1010.4,49.9,11.4,149.6,12.9,8,10.0,2023-04-13T06:28:55,2023-04-13T19:41:30,0.75,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"D8508,LTBA,17063099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2023-04-14,22.1,11.7,16.4,22.1,11.7,16.4,7.8,58.3,0.0,0.0,0.0,,0.0,0.0,26.3,14.5,243.1,1011.2,49.4,11.6,259.3,22.5,8,10.0,2023-04-14T06:27:21,2023-04-14T19:42:34,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D8508,LTBA,17063099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2023-04-15,21.7,14.1,17.9,21.7,14.1,17.9,9.2,57.6,0.0,0.0,0.0,,0.0,0.0,15.9,15.4,247.7,1012.6,65.4,11.5,194.9,16.9,6,10.0,2023-04-15T06:25:48,2023-04-15T19:43:38,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D8508,LTBA,17063099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2023-04-16,21.6,13.2,17.4,21.6,13.2,17.4,9.5,60.8,0.0,0.0,0.0,,0.0,0.0,18.7,14.3,15.4,1011.9,60.3,11.6,169.8,14.7,7,10.0,2023-04-16T06:24:16,2023-04-16T19:44:42,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D8508,LTBA,17063099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2023-04-17,18.4,12.0,15.0,18.4,12.0,15.0,10.6,75.6,0.09,100.0,4.17,rain,0.0,0.0,24.5,24.7,356.1,1010.5,73.2,10.9,151.0,12.9,8,10.0,2023-04-17T06:22:44,2023-04-17T19:45:45,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"D8508,LTBA,17063099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2023-04-18,15.2,10.9,12.3,15.2,10.9,12.3,10.1,86.6,0.713,100.0,4.17,rain,0.0,0.0,42.1,24.9,28.2,1011.2,74.6,9.7,74.3,6.4,4,10.0,2023-04-18T06:21:13,2023-04-18T19:46:49,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"D8508,LTBA,17063099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2023-04-19,14.9,10.0,12.4,14.9,10.0,12.4,10.3,87.1,3.239,100.0,4.17,rain,0.0,0.0,23.0,15.4,342.1,1010.5,75.1,8.0,117.5,10.1,6,10.0,2023-04-19T06:19:43,2023-04-19T19:47:53,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"D8508,LTBA,17063099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2023-04-20,15.0,10.9,12.7,15.0,10.9,12.7,10.1,83.9,0.664,100.0,12.5,rain,0.0,0.0,18.0,15.1,277.6,1011.3,85.4,11.1,105.8,9.1,6,10.0,2023-04-20T06:18:14,2023-04-20T19:48:57,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D8508,LTBA,17063099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2023-04-21,16.5,12.0,13.7,16.5,12.0,13.7,10.5,81.3,8.735,100.0,12.5,rain,0.0,0.0,23.8,16.9,303.9,1011.7,82.2,10.7,113.0,9.8,7,10.0,2023-04-21T06:16:45,2023-04-21T19:50:00,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D8508,LTBA,17063099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2023-04-22,17.6,10.7,14.1,17.6,10.7,14.1,6.9,62.9,0.112,100.0,4.17,rain,0.0,0.0,36.4,23.2,65.5,1014.2,49.4,11.5,226.0,19.6,9,10.0,2023-04-22T06:15:17,2023-04-22T19:51:04,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2023-04-23,15.1,10.0,12.2,15.1,10.0,12.2,7.8,74.9,0.0,0.0,0.0,,0.0,0.0,32.0,22.6,48.3,1015.9,57.5,11.5,110.1,9.5,4,10.0,2023-04-23T06:13:50,2023-04-23T19:52:08,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D8508,LTBA,17063099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2023-04-24,15.9,8.8,12.4,15.9,7.2,11.8,7.7,73.7,0.0,0.0,0.0,,0.0,0.0,17.6,16.8,38.5,1015.2,18.8,11.5,233.2,20.2,9,10.0,2023-04-24T06:12:25,2023-04-24T19:53:12,0.13,Clear,Clear conditions throughout the day.,clear-day,"D8508,LTBA,17063099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2023-04-25,20.9,10.9,15.6,20.9,10.9,15.6,8.9,65.4,0.279,100.0,4.17,rain,0.0,0.0,35.3,14.1,176.9,1009.4,75.0,11.4,164.1,14.2,5,10.0,2023-04-25T06:11:00,2023-04-25T19:54:15,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"D8508,LTBA,17063099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2023-04-26,17.4,13.0,14.8,17.4,13.0,14.8,11.6,81.3,11.766,100.0,12.5,rain,0.0,0.0,18.5,13.9,204.4,1006.6,79.4,11.1,159.8,13.7,8,10.0,2023-04-26T06:09:36,2023-04-26T19:55:19,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D8508,LTBA,17063099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2023-04-27,13.1,9.8,11.3,13.1,7.0,10.8,9.2,87.1,27.921,100.0,12.5,rain,0.0,0.0,51.1,27.0,15.0,1010.4,86.5,9.1,16.5,1.5,1,10.0,2023-04-27T06:08:13,2023-04-27T19:56:23,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2023-04-28,13.6,8.0,11.2,13.6,6.9,10.8,4.0,63.6,3.794,100.0,8.33,rain,0.0,0.0,37.8,22.4,3.2,1017.8,46.8,11.4,235.1,20.1,9,10.0,2023-04-28T06:06:51,2023-04-28T19:57:26,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2023-04-29,14.2,10.0,11.8,14.2,10.0,11.8,3.6,57.5,0.0,0.0,0.0,rain,0.0,0.0,21.6,15.3,4.9,1016.2,72.6,11.5,115.3,10.0,5,10.0,2023-04-29T06:05:30,2023-04-29T19:58:29,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2023-04-30,17.0,9.5,13.3,17.0,8.4,13.2,6.8,65.8,0.0,0.0,0.0,,0.0,0.0,24.5,13.0,226.1,1014.3,34.1,11.5,216.1,18.6,9,10.0,2023-04-30T06:04:11,2023-04-30T19:59:33,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2023-05-01,18.7,10.9,15.0,18.7,10.9,15.0,7.7,63.3,0.0,0.0,0.0,,0.0,0.0,25.9,20.0,52.6,1017.8,19.1,11.3,313.3,27.1,9,10.0,2023-05-01T06:02:52,2023-05-01T20:00:36,0.36,Clear,Clear conditions throughout the day.,clear-day,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2023-05-02,19.9,11.2,15.9,19.9,11.2,15.9,3.4,43.5,0.189,100.0,4.17,rain,0.0,0.0,38.2,27.0,63.0,1021.7,16.1,11.4,324.1,27.9,10,10.0,2023-05-02T06:01:35,2023-05-02T20:01:39,0.39,Rain,Clear conditions throughout the day with morning rain.,rain,"LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2023-05-03,20.8,12.7,16.2,20.8,12.7,16.2,7.3,55.7,0.018,100.0,4.17,rain,0.0,0.0,30.6,25.0,31.2,1020.1,60.1,11.6,293.9,25.2,9,10.0,2023-05-03T06:00:19,2023-05-03T20:02:42,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"LTBA,17063099999,17061099999,17064099999,17059099999,17060099999,VRKZ7,LTFJ"
2023-05-04,18.9,12.2,14.7,18.9,12.2,14.7,11.9,83.5,6.389,100.0,8.33,rain,0.0,0.0,25.9,20.7,15.9,1019.0,83.3,11.0,258.8,22.4,9,10.0,2023-05-04T05:59:04,2023-05-04T20:03:44,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D8508,LTBA,17063099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2023-05-05,14.6,12.2,13.3,14.6,12.2,13.3,10.3,82.0,0.015,100.0,4.17,rain,0.0,0.0,42.1,26.7,34.4,1016.6,85.0,10.4,74.1,6.5,2,10.0,2023-05-05T05:57:51,2023-05-05T20:04:47,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2023-05-06,15.7,11.9,13.7,15.7,11.9,13.7,10.7,82.5,2.743,100.0,8.33,rain,0.0,0.0,33.5,27.0,34.5,1013.5,85.9,11.0,87.5,7.4,3,10.0,2023-05-06T05:56:38,2023-05-06T20:05:49,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,VRKZ7,LTFJ"
2023-05-07,17.6,12.9,14.6,17.6,12.9,14.6,11.0,79.9,0.049,100.0,4.17,rain,0.0,0.0,28.8,21.4,15.6,1016.7,72.5,10.5,176.1,15.4,8,10.0,2023-05-07T05:55:27,2023-05-07T20:06:51,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2023-05-08,18.0,11.0,14.2,18.0,11.0,14.2,10.0,76.4,0.0,0.0,0.0,,0.0,0.0,32.4,23.3,67.6,1018.6,57.2,11.0,106.5,9.4,3,10.0,2023-05-08T05:54:18,2023-05-08T20:07:53,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2023-05-09,15.7,12.1,13.6,15.7,12.1,13.6,9.4,76.0,0.024,100.0,4.17,rain,0.0,0.0,40.7,27.6,48.7,1019.4,85.6,11.0,103.3,8.8,5,10.0,2023-05-09T05:53:10,2023-05-09T20:08:55,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2023-05-10,15.3,11.9,13.2,15.3,11.9,13.2,8.3,72.4,0.0,0.0,0.0,,0.0,0.0,36.4,28.6,47.3,1019.2,83.3,11.1,96.6,8.4,3,10.0,2023-05-10T05:52:03,2023-05-10T20:09:56,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
